year,title,passing,director,writer,producer,overall
2003.0,House of Sand and Fog,1,0.0,0.0,0,0.0
2003.0,House of the Dead,0,0.0,0.0,0,0.0
2003.0,How to Lose a Guy in 10 Days,1,0.0,0.0,0,0.0
2003.0,Hulk,0,0.0,0.0,1,1.0
2003.0,I Capture the Castle,1,0.0,1.0,0,1.0
2003.0,Identity,0,0.0,0.0,1,1.0
2003.0,In the Cut,1,1.0,1.0,1,3.0
2003.0,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,0,0.0,0.0,0,0.0
2003.0,Intolerable Cruelty,1,0.0,0.0,0,0.0
2003.0,The Italian Job,0,0.0,1.0,0,1.0
2003.0,Jeepers Creepers II,1,0.0,0.0,0,0.0
2003.0,Johnny English,0,0.0,0.0,0,0.0
2003.0,Ju-on 2,1,0.0,0.0,0,0.0
2003.0,The Jungle Book 2,0,0.0,0.0,0,0.0
2003.0,Kill Bill: Vol. 1,1,0.0,0.0,0,0.0
2003.0,Lara Croft Tomb Raider: The Cradle of Life,1,0.0,0.0,0,0.0
2003.0,The Last Samurai,0,0.0,0.0,1,1.0
2003.0,Le divorce,1,0.0,1.0,0,1.0
2003.0,The League of Extraordinary Gentlemen,0,0.0,0.0,0,0.0
2003.0,"Legally Blonde 2: Red, White & Blonde",1,0.0,1.0,1,2.0
2003.0,Les triplettes de Belleville,1,0.0,0.0,0,0.0
2003.0,The Lizzie McGuire Movie,1,0.0,1.0,1,2.0
2003.0,The Lord of the Rings: The Return of the King,0,0.0,1.0,1,2.0
2003.0,Lost In Translation,1,1.0,1.0,1,3.0
2003.0,Love Actually,1,0.0,0.0,1,1.0
2003.0,Love Me If You Dare,0,0.0,0.0,0,0.0
2003.0,Malibu Spring Break,1,0.0,0.0,0,0.0
2003.0,The Man Who Copied,0,0.0,0.0,0,0.0
2003.0,Master and Commander: The Far Side of the World,0,0.0,0.0,0,0.0
2003.0,The Matrix Reloaded,1,1.0,1.0,0,2.0
2003.0,The Matrix Revolutions,1,1.0,1.0,0,2.0
2003.0,Memories of Murder,1,0.0,0.0,0,0.0
2003.0,The Missing,1,0.0,0.0,0,0.0
2003.0,Mona Lisa Smile,1,0.0,0.0,1,1.0
2003.0,Monster,1,1.0,1.0,1,3.0
2003.0,The Mother,1,0.0,0.0,0,0.0
2003.0,My Boss's Daughter,1,0.0,0.0,0,0.0
2003.0,My Life Without Me,1,1.0,1.0,1,3.0
2003.0,Mystic River,1,0.0,0.0,0,0.0
2003.0,Nothing,0,0.0,0.0,0,0.0
2003.0,Off the Map,1,0.0,0.0,0,0.0
2003.0,Old School,0,0.0,0.0,0,0.0
2003.0,Once Upon a Time in Mexico,0,0.0,0.0,1,1.0
2003.0,Ong-bak,0,0.0,0.0,0,0.0
2003.0,Open Water,0,0.0,0.0,0,0.0
2003.0,Peter Pan,1,0.0,0.0,0,0.0
2003.0,Pirates of the Caribbean: The Curse of the Black Pearl,1,0.0,0.0,0,0.0
2003.0,Prey for Rock & Roll,1,0.0,0.0,1,1.0
2003.0,Pride and Prejudice,1,0.0,0.0,0,0.0
2003.0,Rats,1,0.0,1.0,0,1.0
2003.0,The Recruit,0,0.0,0.0,0,0.0
2003.0,Robot Stories,1,0.0,0.0,0,0.0
2003.0,The Room,1,0.0,0.0,0,0.0
2003.0,Rugrats Go Wild,1,0.0,1.0,1,2.0
2003.0,Runaway Jury,0,0.0,0.0,0,0.0
2003.0,S.W.A.T.,1,0.0,0.0,0,0.0
2003.0,Scary Godmother: Halloween Spooktakular,1,0.0,0.0,0,0.0
2003.0,Scary Movie 3,1,0.0,0.0,0,0.0
2003.0,The School of Rock,1,0.0,0.0,0,0.0
2003.0,Secondhand Lions,0,0.0,0.0,0,0.0
2003.0,Shanghai Knights,0,0.0,0.0,0,0.0
2003.0,Shattered Glass,0,0.0,0.0,0,0.0
2003.0,Sinbad: Legend of the Seven Seas,0,0.0,0.0,1,1.0
2003.0,Soldier's Girl,1,0.0,0.0,0,0.0
2003.0,Something's Gotta Give,1,1.0,1.0,1,3.0
2003.0,"Spring, Summer, Fall, Winter... and Spring",0,0.0,0.0,0,0.0
2003.0,Spy Kids 3-D: Game Over,1,0.0,0.0,1,1.0
2003.0,Stara basn. Kiedy slonce bylo bogiem (An Ancient Tale: When the Sun was God),0,0.0,0.0,0,0.0
2003.0,The Station Agent,1,0.0,0.0,1,1.0
2003.0,Stupeur et Tremblements,1,0.0,1.0,0,1.0
2003.0,Swimming Pool,1,0.0,1.0,0,1.0
2003.0,Terminator 3: Rise of the Machines,1,0.0,1.0,1,2.0
2003.0,Thirteen,1,1.0,1.0,1,3.0
2003.0,Time of the Wolf,0,0.0,0.0,1,1.0
2003.0,Timeline,0,0.0,0.0,1,1.0
2003.0,Tokyo Godfathers,1,0.0,1.0,0,1.0
2003.0,Undead,1,0.0,0.0,0,0.0
2003.0,Under the Tuscan Sun,1,1.0,1.0,0,2.0
2003.0,Underworld,1,0.0,0.0,0,0.0
2003.0,Uptown Girls,1,0.0,1.0,0,1.0
2003.0,View from the Top,1,0.0,0.0,0,0.0
2003.0,Voices of a Distant Star,0,0.0,0.0,0,0.0
2003.0,What a Girl Wants,0,1.0,1.0,1,3.0
2003.0,Wrong Turn,1,0.0,0.0,0,0.0
2003.0,X2 (X-Men 2),1,0.0,0.0,1,1.0
2002.0,24 Hour Party People,0,0.0,0.0,0,0.0
2002.0,25th Hour,0,0.0,0.0,0,0.0
2002.0,28 Days Later...,1,0.0,0.0,0,0.0
2002.0,8 femmes,1,0.0,1.0,0,1.0
2002.0,8 Mile,0,0.0,0.0,0,0.0
2002.0,A la folie... pas du tout,1,1.0,1.0,0,2.0
2002.0,A mi madre le gustan las mujeres,1,1.0,1.0,0,2.0
2002.0,A Walk to Remember,1,0.0,0.0,1,1.0
2002.0,About a Boy,0,0.0,0.0,1,1.0
2002.0,About Schmidt,0,0.0,0.0,1,1.0
2002.0,Adaptation,1,0.0,0.0,0,0.0
2002.0,The Adventures of Pluto Nash,0,0.0,0.0,0,0.0
2002.0,All or Nothing,1,0.0,0.0,0,0.0
2002.0,Amandla! A Revolution in Four Part Harmony,1,0.0,0.0,0,0.0
2002.0,Amen.,0,0.0,0.0,0,0.0
2002.0,Antwone Fisher,0,0.0,0.0,1,1.0
2002.0,Armitage: Dual Matrix,0,0.0,0.0,0,0.0
2002.0,Asterix & Obelix: Mission Cleopatra (Astérix et Obélix: Mission Cléopâtre),1,0.0,0.0,0,0.0
2002.0,Austin Powers in Goldmember,0,0.0,0.0,1,1.0
2002.0,Bang Bang You're Dead,0,0.0,0.0,0,0.0
2002.0,The Banger Sisters,1,0.0,0.0,0,0.0
2002.0,Barbie as Rapunzel,0,0.0,0.0,0,0.0
2002.0,Below,0,0.0,0.0,0,0.0
2002.0,Bend It Like Beckham,1,1.0,1.0,1,3.0
2002.0,Big Girls Don't Cry,1,1.0,1.0,0,2.0
2002.0,Blade II,0,0.0,0.0,0,0.0
2002.0,Blue Crush,1,0.0,1.0,0,1.0
2002.0,The Bourne Identity,0,0.0,0.0,0,0.0
2002.0,Cabin Fever,1,0.0,0.0,0,0.0
2002.0,Cadet Kelly,1,0.0,1.0,0,1.0
2002.0,Catch Me If You Can,0,0.0,0.0,1,1.0
2002.0,Charlotte Sometimes,0,0.0,0.0,0,0.0
2002.0,Chicago,1,0.0,0.0,0,0.0
2002.0,City of God,0,1.0,0.0,0,1.0
2002.0,The Coast Guard,0,0.0,0.0,0,0.0
2002.0,Confessions of a Dangerous Mind,0,0.0,0.0,0,0.0
2002.0,Crossroads,1,1.0,1.0,0,2.0
2002.0,Cube2: Hypercube,1,0.0,0.0,0,0.0
2002.0,Cypher,0,0.0,0.0,0,0.0
2002.0,The Dangerous Lives of Altar Boys,0,0.0,0.0,1,1.0
2002.0,Dark Water (Honogurai mizu no soko kara),1,0.0,0.0,0,0.0
2002.0,Death to Smoochy,0,0.0,0.0,0,0.0
2002.0,demonlover,1,0.0,0.0,0,0.0
2002.0,Devdas,1,0.0,0.0,0,0.0
2002.0,Die Another Day,0,0.0,0.0,1,1.0
2002.0,Dirty Pretty Things,1,0.0,0.0,1,1.0
2002.0,Divine Secrets of the Ya-Ya Sisterhood,1,1.0,1.0,1,3.0
2002.0,Dog Soldiers,0,0.0,0.0,0,0.0
2002.0,Dracula: Pages from a Virgin's Diary,0,0.0,0.0,0,0.0
2002.0,Dragonfly,0,0.0,0.0,0,0.0
2002.0,Drumline,0,0.0,1.0,1,2.0
2002.0,El bonaerense,0,0.0,0.0,0,0.0
2002.0,Embrassez qui vous voudrez,1,0.0,0.0,0,0.0
2002.0,Equilibrium,0,0.0,0.0,0,0.0
2002.0,Far from Heaven,1,0.0,0.0,1,1.0
2002.0,Femme Fatale,1,0.0,0.0,0,0.0
2002.0,Frida,0,1.0,1.0,1,3.0
2002.0,Friday After Next,0,0.0,0.0,0,0.0
2002.0,Froid comme l'été (Cold as Summer),1,0.0,0.0,0,0.0
2002.0,Funny Ha Ha,1,0.0,0.0,0,0.0
2002.0,Gangs of New York,0,0.0,0.0,0,0.0
2002.0,Gerry,0,0.0,0.0,0,0.0
2002.0,The Good Girl,1,0.0,0.0,0,0.0
2002.0,Hable con ella [Talk to Her],1,0.0,0.0,0,0.0
2002.0,Harry Potter and the Chamber of Secrets,1,0.0,1.0,0,1.0
2002.0,High Crimes,1,0.0,0.0,0,0.0
2002.0,Home Room,1,0.0,0.0,0,0.0
2002.0,The Hot Chick,1,0.0,0.0,0,0.0
2002.0,The Hours,1,0.0,0.0,0,0.0
2002.0,The Hunchback of  Notre Dame II,0,0.0,0.0,0,0.0
2002.0,I Spy,0,1.0,0.0,0,1.0
2002.0,I'm with Lucy,0,0.0,0.0,0,0.0
2002.0,Ice Age,0,0.0,0.0,1,1.0
2002.0,Igby Goes Down,0,0.0,0.0,0,0.0
2002.0,The Importance of Being Earnest,1,0.0,0.0,0,0.0
2002.0,Infernal Affairs,0,0.0,0.0,0,0.0
2002.0,Insomnia,0,0.0,0.0,0,0.0
2002.0,Intimate Stories,1,0.0,0.0,0,0.0
2002.0,Irreversible,0,0.0,0.0,0,0.0
2002.0,Is It College Yet?,1,1.0,0.0,0,1.0
2002.0,Ju-on: The Grudge,1,0.0,0.0,0,0.0
2002.0,K-19: The Widowmaker,0,1.0,0.0,1,2.0
2002.0,Life or Something Like It,1,0.0,0.0,0,0.0
2002.0,Lilo and Stitch,1,0.0,0.0,0,0.0
2002.0,Lilya 4-Ever,1,0.0,0.0,0,0.0
2002.0,The Lord of the Rings: The Two Towers,0,0.0,1.0,1,2.0
2002.0,Los lunes al sol,0,0.0,0.0,0,0.0
2002.0,Low-Flying Aircraft,1,1.0,0.0,0,1.0
2002.0,The Magdalene Sisters,1,0.0,0.0,0,0.0
2002.0,Maggie and Annie,1,0.0,0.0,0,0.0
2002.0,Maid in Manhattan,1,0.0,0.0,1,1.0
2002.0,Marion Bridge,1,1.0,0.0,0,1.0
2002.0,The Master of Disguise,0,0.0,0.0,0,0.0
2002.0,May,1,0.0,0.0,0,0.0
2002.0,Men in Black II,0,0.0,0.0,1,1.0
2002.0,Minority Report,0,0.0,0.0,0,0.0
2002.0,Moonlight Mile,1,0.0,0.0,1,1.0
2002.0,The Mothman Prophecies,0,0.0,0.0,0,0.0
2002.0,Mr Deeds,0,0.0,0.0,0,0.0
2002.0,My Big Fat Greek Wedding,1,0.0,1.0,0,1.0
2002.0,Naqoyqatsi,0,0.0,0.0,0,0.0
2002.0,Neko no ongaeshi (The cat returns),1,0.0,1.0,0,1.0
2002.0,No Night Is Too Long,0,0.0,0.0,0,0.0
2002.0,One Hour Photo,0,0.0,0.0,1,1.0
2002.0,Panic Room,1,0.0,0.0,1,1.0
2002.0,Phone Booth,0,0.0,0.0,0,0.0
2002.0,The Pianist,0,0.0,0.0,0,0.0
2002.0,The Powerpuff Girls,1,0.0,1.0,0,1.0
2002.0,Punch-Drunk Love,0,0.0,0.0,0,0.0
2002.0,Queen of the Damned,1,0.0,0.0,0,0.0
2002.0,The Quiet American,0,0.0,0.0,0,0.0
2002.0,Rabbit-Proof Fence,1,0.0,1.0,1,2.0
2002.0,The Rats,1,0.0,0.0,0,0.0
2002.0,Real Women Have Curves,1,1.0,0.0,0,1.0
2002.0,Red Dragon,0,0.0,0.0,0,0.0
2002.0,Reign of Fire,0,0.0,0.0,0,0.0
2002.0,Resident Evil,1,0.0,0.0,0,0.0
2002.0,The Ring,1,0.0,0.0,1,1.0
2002.0,Ripley's Game,0,1.0,0.0,1,2.0
2002.0,Road to Perdition,0,0.0,0.0,0,0.0
2002.0,The Rules of Attraction,1,0.0,0.0,0,0.0
2002.0,S1m0ne,1,0.0,0.0,0,0.0
2002.0,The Santa Clause 2,0,0.0,0.0,0,0.0
2002.0,Scooby-Doo,1,0.0,0.0,0,0.0
2002.0,The Scorpion King,0,0.0,0.0,0,0.0
2002.0,Secretary,1,0.0,0.0,0,0.0
2002.0,Signs,0,0.0,0.0,1,1.0
2002.0,Snow Dogs,0,0.0,0.0,1,1.0
2002.0,Solaris,0,0.0,0.0,0,0.0
2002.0,Spider,0,0.0,0.0,0,0.0
2002.0,Spider-Man,0,0.0,0.0,1,1.0
2002.0,Spirit: Stallion of the Cimarron,0,1.0,0.0,1,2.0
2002.0,Spun,1,0.0,0.0,0,0.0
2002.0,Spy Kids 2: Island of Lost Dreams,1,0.0,0.0,1,1.0
2002.0,Star Trek: Nemesis,0,0.0,0.0,0,0.0
2002.0,Star Wars: Episode II - Attack of the Clones,1,0.0,0.0,0,0.0
2002.0,Sweet Home Alabama,1,0.0,0.0,0,0.0
2002.0,Sweet Sixteen,0,0.0,0.0,1,1.0
2002.0,The Sweetest Thing,1,0.0,1.0,1,2.0
2002.0,Sympathy for Mr. Vengeance,1,0.0,0.0,0,0.0
2002.0,Tan de repente,1,0.0,0.0,1,1.0
2002.0,Teknolust,1,1.0,1.0,1,3.0
2002.0,Ten,1,0.0,0.0,0,0.0
2002.0,They,1,0.0,0.0,0,0.0
2002.0,Time Changer,0,0.0,0.0,0,0.0
2002.0,Tipping the Velvet,1,0.0,0.0,1,1.0
2002.0,Tomie: Saishuu-sho - kindan no kajitsu,1,0.0,0.0,0,0.0
2002.0,The Transporter,0,0.0,0.0,0,0.0
2002.0,Treasure Planet,1,0.0,0.0,0,0.0
2002.0,Tuck Everlasting,1,0.0,0.0,1,1.0
2002.0,The Tuxedo,0,0.0,0.0,0,0.0
2002.0,The Twilight Samurai,1,0.0,0.0,0,0.0
2002.0,Two Weeks Notice,1,0.0,0.0,1,1.0
2002.0,Undercover Brother,1,0.0,0.0,0,0.0
2002.0,Unfaithful,1,0.0,0.0,0,0.0
2002.0,The Vagina Monologues,0,1.0,0.0,0,1.0
2002.0,Valami Amerika,0,0.0,0.0,0,0.0
2002.0,Waking Up in Reno,1,0.0,0.0,0,0.0
2002.0,We Were Soldiers,1,0.0,0.0,0,0.0
2002.0,Whale Rider,1,1.0,1.0,0,2.0
2002.0,White Oleander,1,0.0,1.0,0,1.0
2002.0,Wilbur Wants to Kill Himself,1,1.0,1.0,1,3.0
2002.0,The Wild Thornberrys Movie,1,0.0,1.0,1,2.0
2002.0,Windtalkers,0,0.0,0.0,0,0.0
2002.0,WiseGirls,1,0.0,0.0,0,0.0
2002.0,xXx,0,0.0,0.0,0,0.0
2002.0,Yossi & Jagger,0,0.0,0.0,0,0.0
2001.0,The 51st State,0,0.0,0.0,0,0.0
2001.0,A Beautiful Mind,0,0.0,0.0,0,0.0
2001.0,A Knight's Tale,0,0.0,0.0,0,0.0
2001.0,Along Came A Spider,1,0.0,0.0,0,0.0
2001.0,Amazons and Gladiators,1,0.0,0.0,0,0.0
2001.0,Amelie,1,0.0,0.0,1,1.0
2001.0,American Outlaws,0,0.0,0.0,0,0.0
2001.0,American Pie 2,1,0.0,0.0,0,0.0
2001.0,Antitrust,0,0.0,0.0,0,0.0
2001.0,Arachnid,1,0.0,0.0,0,0.0
2001.0,Arite hime/Princess Arete,1,0.0,0.0,1,1.0
2001.0,Artificial Intelligence: AI,0,0.0,0.0,1,1.0
2001.0,The Atlantis Conspiracy,1,0.0,0.0,0,0.0
2001.0,Atlantis: The Lost Empire,0,0.0,1.0,1,2.0
2001.0,Baran,0,0.0,0.0,0,0.0
2001.0,Behind Enemy Lines,0,0.0,0.0,0,0.0
2001.0,"Belphegor, Phantom of the Louvre (Belphegor - Le fantome du Louvre)",1,0.0,1.0,0,1.0
2001.0,Black Hawk Down,0,0.0,0.0,0,0.0
2001.0,Blow,0,0.0,0.0,0,0.0
2001.0,The Breed,0,0.0,0.0,0,0.0
2001.0,Bridget Jones's Diary,1,1.0,1.0,1,3.0
2001.0,Brotherhood of the Wolf,0,0.0,0.0,0,0.0
2001.0,Caos,1,1.0,1.0,0,2.0
2001.0,Charlotte Gray,1,1.0,0.0,1,2.0
2001.0,Chori Chori Chupke Chupke,0,0.0,0.0,0,0.0
2001.0,Cowboy Bebop: The Movie,1,0.0,1.0,0,1.0
2001.0,The Curse of the Jade Scorpion,1,0.0,0.0,1,1.0
2001.0,Dagon,1,0.0,0.0,0,0.0
2001.0,Don't Say A Word,1,0.0,0.0,0,0.0
2001.0,Donnie Darko,1,0.0,0.0,1,1.0
2001.0,Dr. Dolittle 2,1,0.0,0.0,0,0.0
2001.0,El Espinazo del Diablo,0,0.0,0.0,0,0.0
2001.0,Elvira's Haunted Hills,1,0.0,1.0,0,1.0
2001.0,Epoch,0,0.0,0.0,0,0.0
2001.0,Escanaba in da Moonlight,0,0.0,0.0,0,0.0
2001.0,Evolution,1,0.0,0.0,0,0.0
2001.0,The Fast and the Furious,0,0.0,0.0,0,0.0
2001.0,Fat Girl,1,1.0,1.0,0,2.0
2001.0,Finder's Fee,0,0.0,0.0,0,0.0
2001.0,From Hell,1,0.0,0.0,1,1.0
2001.0,Ghost World,1,0.0,0.0,0,0.0
2001.0,Ghosts of Mars,1,0.0,0.0,0,0.0
2001.0,The Glass House,1,0.0,0.0,0,0.0
2001.0,Glitter,1,0.0,1.0,0,1.0
2001.0,God Is Great and I'm Not,0,1.0,1.0,0,2.0
2001.0,Gosford Park,1,0.0,0.0,0,0.0
2001.0,Goyangileul butaghae (Take Care of My Cat),1,1.0,1.0,0,2.0
2001.0,Gypsy 83,1,0.0,0.0,0,0.0
2001.0,Hannibal,1,0.0,0.0,0,0.0
2001.0,Harry Potter and the Sorcerer's Stone,1,0.0,1.0,0,1.0
2001.0,He Died with a Felafel in His Hand,1,0.0,0.0,0,0.0
2001.0,Heartbreakers,1,0.0,0.0,0,0.0
2001.0,Hedwig and the Angry Inch,1,0.0,0.0,1,1.0
2001.0,Heist,1,0.0,0.0,0,0.0
2001.0,The Hidden Half (Nimeh-ye penhan),1,1.0,0.0,0,1.0
2001.0,High Heels and Low Lifes,1,0.0,0.0,0,0.0
2001.0,Hitched,1,0.0,0.0,0,0.0
2001.0,How High,0,0.0,0.0,1,1.0
2001.0,Human Nature,1,0.0,0.0,0,0.0
2001.0,Hundstage,1,0.0,1.0,0,1.0
2001.0,I Am Sam,1,1.0,1.0,0,2.0
2001.0,Impostor,0,0.0,0.0,0,0.0
2001.0,In the Bedroom,1,0.0,0.0,0,0.0
2001.0,In the Time of the Butterflies,1,0.0,1.0,1,2.0
2001.0,Jason X,1,0.0,0.0,0,0.0
2001.0,Jay and Silent Bob Strike Back,1,0.0,0.0,0,0.0
2001.0,Jeepers Creepers,1,0.0,0.0,0,0.0
2001.0,Josie and the Pussycats,1,1.0,0.0,0,1.0
2001.0,Jump Tomorrow,1,0.0,0.0,0,0.0
2001.0,Jurassic Park III,0,0.0,0.0,1,1.0
2001.0,K-PAX,0,0.0,0.0,0,0.0
2001.0,Kabhi Khushi Kabhie Gham...,1,0.0,0.0,0,0.0
2001.0,Kairo,1,0.0,0.0,0,0.0
2001.0,Kate & Leopold,0,0.0,0.0,1,1.0
2001.0,Kiss of the Dragon,0,0.0,0.0,0,0.0
2001.0,Kissing Jessica Stein,1,0.0,1.0,0,1.0
2001.0,L'uomo in più,0,0.0,0.0,0,0.0
2001.0,L.I.E.,0,0.0,0.0,0,0.0
2001.0,Lagaan - Once Upon a Time in India,1,0.0,0.0,0,0.0
2001.0,Lara Croft: Tomb Raider,0,0.0,0.0,0,0.0
2001.0,Late Marriage,0,0.0,0.0,0,0.0
2001.0,Le fate ignoranti,1,0.0,0.0,0,0.0
2001.0,Legally Blonde,1,0.0,1.0,0,1.0
2001.0,The Legend of Suriyothai,1,0.0,0.0,0,0.0
2001.0,The Lord of the Rings: The Fellowship of the Ring,0,0.0,1.0,1,2.0
2001.0,Lost and Delirious,1,1.0,1.0,1,3.0
2001.0,Lovely and Amazing,1,1.0,1.0,0,2.0
2001.0,Lucky Girl (a.k.a. My Daughter's Secret Life),1,0.0,0.0,1,1.0
2001.0,The Majestic,0,0.0,0.0,0,0.0
2001.0,Manic,1,0.0,0.0,0,0.0
2001.0,Me Without You,1,1.0,1.0,0,2.0
2001.0,The Mexican,0,0.0,0.0,0,0.0
2001.0,Millennium Actress,0,0.0,0.0,0,0.0
2001.0,Miss Minoes (a.k.a Undercover Kitty),1,0.0,1.0,0,1.0
2001.0,The Mists of Avalon,1,0.0,0.0,0,0.0
2001.0,Monkeybone,1,0.0,0.0,0,0.0
2001.0,Monsoon Wedding,1,1.0,1.0,1,3.0
2001.0,Monster's Ball,0,0.0,0.0,0,0.0
2001.0,"Monsters, Inc.",0,0.0,0.0,1,1.0
2001.0,Mostly Martha,1,1.0,1.0,0,2.0
2001.0,Moulin Rouge!,1,0.0,0.0,0,0.0
2001.0,Mulholland Dr.,1,0.0,0.0,1,1.0
2001.0,The Mummy Returns,1,0.0,0.0,0,0.0
2001.0,The Mystic Masseur,0,0.0,0.0,0,0.0
2001.0,The Navigators,0,0.0,0.0,0,0.0
2001.0,Not Another Teen Movie,1,0.0,0.0,0,0.0
2001.0,Nowhere in Africa,1,1.0,1.0,0,2.0
2001.0,Ocean's Eleven,0,0.0,0.0,0,0.0
2001.0,The One,0,0.0,0.0,0,0.0
2001.0,Original Sin,0,0.0,0.0,1,1.0
2001.0,Osmosis Jones,1,0.0,0.0,0,0.0
2001.0,The Others,1,0.0,0.0,0,0.0
2001.0,Pearl Harbor,0,0.0,0.0,0,0.0
2001.0,The Piano Teacher,1,0.0,1.0,0,1.0
2001.0,Planet of the Apes,1,0.0,0.0,0,0.0
2001.0,The Princess Diaries,1,0.0,1.0,1,2.0
2001.0,Rat Race,1,0.0,0.0,0,0.0
2001.0,Read My Lips,1,0.0,0.0,0,0.0
2001.0,Recess: School's Out,1,0.0,0.0,0,0.0
2001.0,Riding in Cars with Boys,1,1.0,0.0,1,2.0
2001.0,The Royal Tenenbaums,1,0.0,0.0,0,0.0
2001.0,Rush Hour 2,0,0.0,0.0,0,0.0
2001.0,Save the Last Dance,1,0.0,0.0,0,0.0
2001.0,Scary Movie 2,1,0.0,0.0,0,0.0
2001.0,The Score,0,0.0,0.0,0,0.0
2001.0,Serendipity,1,0.0,0.0,0,0.0
2001.0,Shallow Hal,1,0.0,1.0,0,1.0
2001.0,Shaolin Soccer,0,0.0,0.0,0,0.0
2001.0,Shrek,0,1.0,0.0,0,1.0
2001.0,Sister Mary Explains it All,1,0.0,0.0,0,0.0
2001.0,Slashers,1,0.0,0.0,0,0.0
2001.0,Someone Like You...,1,0.0,1.0,1,2.0
2001.0,Spirited Away,1,0.0,0.0,0,0.0
2001.0,Spy Kids,1,0.0,0.0,1,1.0
2001.0,Stranded,1,0.0,0.0,0,0.0
2001.0,Sugar & Spice,1,1.0,0.0,1,2.0
2001.0,Suicide Club,1,0.0,0.0,0,0.0
2001.0,Super Troopers,0,0.0,0.0,0,0.0
2001.0,Sweet November,0,0.0,0.0,0,0.0
2001.0,Swordfish,0,0.0,0.0,0,0.0
2001.0,Tanguy,0,0.0,0.0,0,0.0
2001.0,Thir13en Ghosts,0,0.0,0.0,0,0.0
2001.0,Tomie: Re-birth,1,0.0,0.0,0,0.0
2001.0,Training Day,0,0.0,0.0,0,0.0
2001.0,Tremors 3: Back to Perfection,1,0.0,0.0,0,0.0
2001.0,Valentine,0,0.0,1.0,0,1.0
2001.0,Vanilla Sky,0,0.0,0.0,1,1.0
2001.0,Volcano High,1,0.0,0.0,0,0.0
2001.0,Waiting For Godot,0,0.0,0.0,0,0.0
2001.0,Waking Life,1,0.0,0.0,1,1.0
2001.0,War Bride,1,0.0,0.0,0,0.0
2001.0,The Wedding Planner,1,0.0,0.0,1,1.0
2001.0,Wet Hot American Summer,1,0.0,0.0,0,0.0
2001.0,Wiedźmin (The Hexer),1,0.0,0.0,0,0.0
2001.0,Wit,1,0.0,1.0,0,1.0
2001.0,Y tu mama tambien,0,0.0,0.0,0,0.0
2001.0,"Yes, But...",1,0.0,0.0,0,0.0
2001.0,Zoolander,1,0.0,0.0,0,0.0
2000.0,102 Dalmatians,1,0.0,1.0,0,1.0
2000.0,28 Days,1,1.0,1.0,1,3.0
2000.0,The 6th Day,1,0.0,0.0,0,0.0
2000.0,A Good Baby,1,1.0,0.0,0,1.0
2000.0,Almost Famous,1,0.0,0.0,0,0.0
2000.0,Alvin and the Chipmunks Meet the Wolfman,1,0.0,0.0,0,0.0
2000.0,American Psycho,0,1.0,1.0,0,2.0
2000.0,Amores Perros,0,0.0,0.0,0,0.0
2000.0,An Extremely Goofy Movie,0,0.0,0.0,0,0.0
2000.0,Autumn in New York,0,1.0,0.0,1,2.0
2000.0,Baise-Moi,1,1.0,1.0,0,2.0
2000.0,Bamboozlee,0,0.0,0.0,0,0.0
2000.0,Batman Beyond: Return of the Joker,1,0.0,0.0,0,0.0
2000.0,Battle Royale,1,0.0,0.0,0,0.0
2000.0,The Beach,0,0.0,0.0,0,0.0
2000.0,Beautiful Creatures,1,0.0,0.0,0,0.0
2000.0,Best in Show,1,0.0,0.0,0,0.0
2000.0,Billy Elliot,1,0.0,0.0,0,0.0
2000.0,Bless the Child,0,0.0,0.0,0,0.0
2000.0,Blinkende lygter ('Flickering Lights'),0,0.0,0.0,0,0.0
2000.0,Blue's Big Musical Movie,1,0.0,1.0,0,1.0
2000.0,Boiler Room,0,0.0,0.0,1,1.0
2000.0,Bounce,0,0.0,0.0,0,0.0
2000.0,Bread and Roses,1,0.0,0.0,1,1.0
2000.0,Bring It On,1,0.0,1.0,0,1.0
2000.0,Cast Away,0,0.0,0.0,0,0.0
2000.0,Cecil B. Demented,1,0.0,0.0,0,0.0
2000.0,The Cell,0,0.0,0.0,0,0.0
2000.0,Center Stage,1,0.0,0.0,0,0.0
2000.0,Charlie's Angels,1,0.0,0.0,1,1.0
2000.0,Cherry Falls,1,0.0,0.0,0,0.0
2000.0,Chicken Run,1,0.0,0.0,0,0.0
2000.0,Chocolat,1,0.0,0.0,0,0.0
2000.0,Coyote Ugly,1,0.0,1.0,0,1.0
2000.0,Dancer in the Dark,1,0.0,0.0,1,1.0
2000.0,Dancing at the Blue Iguana,1,0.0,0.0,0,0.0
2000.0,Dark Days,0,0.0,0.0,0,0.0
2000.0,Dinner Rush,1,0.0,0.0,0,0.0
2000.0,Dinosaur,1,0.0,0.0,0,0.0
2000.0,The Dish,1,0.0,0.0,0,0.0
2000.0,Dragonheart: A New Beginning,0,0.0,0.0,1,1.0
2000.0,"Dude, Where's My Car",0,0.0,0.0,0,0.0
2000.0,The Emperor's New Groove,1,0.0,0.0,1,1.0
2000.0,Erin Brockovich,1,0.0,1.0,1,2.0
2000.0,Fa yeung nin wa (In the Mood for Love),1,0.0,0.0,0,0.0
2000.0,Final Destination,0,0.0,0.0,0,0.0
2000.0,Finding Forrester,0,0.0,0.0,1,1.0
2000.0,The Gift,1,0.0,0.0,0,0.0
